epoch,accuracy,learning_rate,loss,top_3_accuracy,val_accuracy,val_loss,val_top_3_accuracy
20,0.9596638679504395,9.999999747378752e-06,0.16491971909999847,1.0,0.9176470637321472,0.2921554446220398,0.9764705896377563
21,0.973109245300293,9.999999747378752e-06,0.1367948204278946,0.9974789619445801,0.9176470637321472,0.28819093108177185,0.9764705896377563
22,0.9764705896377563,9.999999747378752e-06,0.1375497728586197,0.9983193278312683,0.9176470637321472,0.28222838044166565,0.9764705896377563
23,0.9806722402572632,9.999999747378752e-06,0.1396089345216751,0.9966386556625366,0.9176470637321472,0.28515735268592834,0.9764705896377563
24,0.9764705896377563,9.999999747378752e-06,0.1400250941514969,0.9966386556625366,0.9176470637321472,0.284257709980011,0.9764705896377563
25,0.9806722402572632,1.9999999949504854e-06,0.1243460550904274,0.9991596341133118,0.9176470637321472,0.2834019958972931,0.9764705896377563
26,0.9806722402572632,1.9999999949504854e-06,0.1292612999677658,0.9974789619445801,0.9176470637321472,0.2855318784713745,0.9764705896377563
27,0.9789915680885315,4.0000000467443897e-07,0.13131123781204224,0.9991596341133118,0.9176470637321472,0.28498679399490356,0.9764705896377563
28,0.9789915680885315,4.0000000467443897e-07,0.13299769163131714,0.9991596341133118,0.9176470637321472,0.28401079773902893,0.9764705896377563
